order_date,customer_id,product_id,product_category,revenue,quantity,region,customer_acquisition_channel
14/03/2023,C0533,P0001,Networking,534.2,2,London,Referral
22/05/2024,C1151,P0014,Smartphones,5645.48,4,South East,Social
10/09/2023,C2993,P0060,Accessories,4327.08,4,North West,Paid
03/12/2023,C2851,P0016,Smartphones,7666.28,4,London,Email
14/08/2023,C0866,P0073,Monitors,4949.96,4,Wales,Social
30/05/2023,C2103,P0007,Laptops,1429.02,3,North East,Paid
18/04/2023,C2237,P0098,Laptops,565.32,3,Scotland,Email
23/04/2024,C1622,P0072,Tablets,3382.52,2,London,Social
09/01/2023,C2643,P0033,Smartphones,1356.84,1,South West,Organic
19/10/2023,C2521,P0003,Smartphones,966.3,3,West Midlands,Paid
16/09/2023,C1269,P0052,Accessories,5402.25,3,South East,Social
14/02/2023,C1851,P0031,Networking,6706.08,4,North West,Social
19/05/2023,C1580,P0085,Smartphones,4009.53,3,West Midlands,Referral
01/11/2023,C1852,P0009,Monitors,1313.19,3,South East,Referral
01/02/2023,C1062,P0044,Smartphones,3661.24,2,Wales,Referral
11/06/2024,C0858,P0054,Smartphones,3130.74,3,London,Paid
15/03/2024,C1491,P0083,Accessories,4923.75,3,South West,Paid
17/08/2023,C2753,P0098,Laptops,753.76,4,Wales,Paid
15/03/2023,C1550,P0075,Smartphones,4407.16,4,West Midlands,Email
12/08/2023,C1256,P0083,Accessories,1641.25,1,South West,Social
04/08/2023,C0233,P0051,Tablets,6026.72,4,South East,Social
22/04/2024,C1908,P0051,Tablets,6026.72,4,South East,Social
17/07/2023,C1296,P0057,Smartphones,1594.55,1,London,Paid
12/08/2023,C1589,P0065,Networking,1426.68,2,North West,Organic
28/05/2024,C1318,P0038,Accessories,2369.82,3,London,Organic
13/07/2023,C1675,P0009,Monitors,1313.19,3,North West,Email
08/12/2023,C2794,P0051,Tablets,1506.68,1,North West,Organic
22/05/2023,C2800,P0098,Laptops,753.76,4,Wales,Organic
14/04/2024,C0975,P0012,Monitors,1777.41,3,Wales,Social
19/10/2023,C2553,P0078,Laptops,1072.56,4,North West,Organic
24/02/2023,C0772,P0070,Smartphones,2079.96,2,North West,Organic
08/05/2024,C1996,P0097,Smartphones,1197.46,1,West Midlands,Paid
04/12/2023,C0137,P0092,Networking,2634.52,2,Wales,Paid
19/12/2023,C2847,P0058,Accessories,4852,4,London,Email
02/06/2023,C0151,P0069,Tablets,1945.18,1,North East,Organic
15/09/2023,C0302,P0018,Accessories,477.2,2,North East,Email
29/09/2023,C1477,P0082,Laptops,651.06,3,South West,Social
24/04/2023,C0656,P0007,Laptops,476.34,1,Scotland,Email
06/04/2023,C2601,P0069,Tablets,3890.36,2,South West,Referral
15/01/2023,C1715,P0081,Smartphones,5286.36,3,London,Paid
19/02/2024,C0424,P0061,Monitors,3457.04,2,North West,Social
31/08/2023,C2688,P0065,Networking,713.34,1,Wales,Paid
18/10/2023,C1718,P0033,Smartphones,4070.52,3,Scotland,Referral
20/09/2023,C1520,P0027,Networking,1483.2,3,Wales,Social
15/12/2023,C2379,P0054,Smartphones,3130.74,3,London,Organic
22/02/2024,C0870,P0066,Tablets,2693.37,3,North East,Organic
25/05/2024,C1996,P0057,Smartphones,4783.65,3,Scotland,Organic
21/05/2023,C2000,P0021,Monitors,1173.64,4,Scotland,Referral
05/03/2023,C1077,P0017,Tablets,997.24,4,London,Organic
02/07/2023,C2844,P0002,Networking,1172.62,2,North East,Referral
26/05/2023,C1738,P0073,Monitors,1237.49,1,North West,Email
08/07/2023,C0614,P0033,Smartphones,1356.84,1,South West,Paid
12/12/2023,C2772,P0064,Monitors,1514.21,1,North East,Organic
08/02/2023,C1769,P0059,Accessories,3176.64,4,London,Email
10/03/2023,C1396,P0071,Laptops,1747.51,1,North West,Organic
01/08/2023,C2393,P0043,Accessories,1144.18,2,West Midlands,Paid
03/02/2023,C1873,P0077,Monitors,2728.4,4,South West,Social
28/04/2023,C1567,P0045,Monitors,3517.84,2,South East,Referral
18/07/2023,C2810,P0096,Laptops,2394.4,2,Scotland,Referral
16/03/2023,C2443,P0096,Laptops,2394.4,2,North East,Social
31/05/2023,C0461,P0060,Accessories,1081.77,1,Wales,Organic
06/05/2024,C0349,P0078,Laptops,536.28,2,North West,Email
13/02/2023,C0228,P0023,Tablets,3334.68,2,North West,Paid
19/04/2024,C1821,P0037,Networking,1582.14,3,North West,Paid
25/02/2023,C1293,P0050,Networking,3434.01,3,Wales,Paid
31/03/2024,C0683,P0046,Tablets,929.24,2,London,Paid
04/06/2023,C0651,P0100,Laptops,1815.57,1,South East,Email
21/06/2023,C1727,P0029,Smartphones,1739.64,1,West Midlands,Organic
05/03/2024,C1498,P0009,Monitors,1313.19,3,North West,Social
05/10/2023,C2012,P0033,Smartphones,5427.36,4,London,Social
02/03/2024,C2837,P0032,Smartphones,771.85,1,North East,Social
29/09/2023,C1803,P0045,Monitors,3517.84,2,West Midlands,Email
17/12/2023,C0725,P0050,Networking,3434.01,3,South West,Organic
21/04/2024,C2847,P0005,Monitors,658.59,3,South West,Paid
25/09/2023,C0058,P0070,Smartphones,4159.92,4,London,Social
07/10/2023,C1707,P0014,Smartphones,4234.11,3,South West,Paid
24/02/2023,C1778,P0046,Tablets,464.62,1,North West,Email
10/06/2024,C2049,P0061,Monitors,6914.08,4,North West,Paid
08/06/2023,C1634,P0051,Tablets,1506.68,1,North West,Paid
31/05/2023,C1643,P0001,Networking,267.1,1,North East,Organic
24/03/2024,C0110,P0055,Laptops,1523.78,1,Wales,Organic
19/05/2024,C0306,P0061,Monitors,6914.08,4,London,Paid
12/02/2024,C2224,P0020,Laptops,1472.98,1,Scotland,Organic
16/02/2024,C1549,P0038,Accessories,2369.82,3,South West,Email
12/01/2024,C2605,P0055,Laptops,1523.78,1,North West,Paid
20/06/2024,C0782,P0045,Monitors,1758.92,1,North West,Social
26/09/2023,C0547,P0075,Smartphones,3305.37,3,Scotland,Email
04/10/2023,C0341,P0023,Tablets,6669.36,4,London,Organic
29/03/2023,C2527,P0036,Networking,1151.16,3,London,Paid
03/01/2023,C2878,P0096,Laptops,1197.2,1,South West,Organic
10/06/2024,C2966,P0091,Tablets,3312.12,4,South West,Social
16/04/2023,C1504,P0006,Accessories,223.96,2,London,Paid
16/04/2023,C2968,P0047,Accessories,821.48,1,South West,Social
01/03/2023,C1168,P0013,Laptops,3059.34,2,Scotland,Paid
17/01/2024,C2999,P0019,Tablets,4909.08,4,North East,Paid
05/06/2023,C2655,P0041,Laptops,1489.92,3,North East,Organic
24/02/2023,C1342,P0015,Tablets,591.85,1,South East,Organic
01/01/2023,C0210,P0028,Tablets,7884.72,4,London,Social
23/05/2024,C2275,P0034,Networking,5629.44,3,London,Social
13/01/2023,C1525,P0011,Accessories,479.86,1,North West,Paid
23/10/2023,C2316,P0088,Accessories,7722.04,4,North West,Referral
24/08/2023,C2881,P0031,Networking,3353.04,2,London,Organic
26/06/2023,C2540,P0092,Networking,5269.04,4,Wales,Email
29/04/2024,C1102,P0099,Networking,659.2,4,Wales,Referral
08/03/2024,C1317,P0001,Networking,1068.4,4,West Midlands,Organic
21/06/2023,C1420,P0049,Tablets,644.56,2,North East,Referral
22/09/2023,C2741,P0007,Laptops,952.68,2,London,Organic
19/02/2024,C1165,P0076,Monitors,1841.06,1,Wales,Social
05/08/2023,C1806,P0026,Networking,556.89,3,London,Email
11/01/2024,C0381,P0053,Accessories,1511.78,2,Scotland,Paid
24/08/2023,C1820,P0095,Smartphones,699.4,4,North East,Social
03/04/2024,C1554,P0073,Monitors,1237.49,1,North East,Social
05/01/2023,C2172,P0052,Accessories,5402.25,3,Wales,Paid
01/04/2023,C1876,P0096,Laptops,3591.6,3,London,Social
17/06/2024,C1222,P0025,Tablets,4703.36,4,South East,Organic
05/02/2023,C2112,P0017,Tablets,249.31,1,Scotland,Email
12/12/2023,C2062,P0001,Networking,1068.4,4,North West,Organic
16/02/2023,C2761,P0085,Smartphones,4009.53,3,South West,Organic
05/12/2023,C0110,P0098,Laptops,753.76,4,Scotland,Organic
18/01/2024,C0998,P0026,Networking,556.89,3,North West,Email
22/04/2023,C0399,P0080,Tablets,516.93,1,South East,Referral
28/02/2023,C2872,P0074,Smartphones,2337.39,3,South East,Email
14/09/2023,C1681,P0026,Networking,742.52,4,Wales,Referral
19/06/2023,C0313,P0077,Monitors,1364.2,2,Wales,Social
26/02/2024,C0483,P0009,Monitors,875.46,2,London,Social
09/04/2024,C2963,P0025,Tablets,2351.68,2,West Midlands,Referral
28/06/2024,C0035,P0075,Smartphones,1101.79,1,North West,Organic
04/03/2024,C1085,P0095,Smartphones,349.7,2,Wales,Referral
22/05/2024,C2715,P0082,Laptops,434.04,2,London,Paid
06/12/2023,C1215,P0008,Monitors,2447.88,2,South West,Email
15/04/2023,C2942,P0053,Accessories,1511.78,2,South East,Social
16/10/2023,C1928,P0015,Tablets,1775.55,3,West Midlands,Paid
31/01/2024,C0021,P0056,Laptops,1044.12,3,North West,Referral
11/04/2024,C0425,P0028,Tablets,7884.72,4,West Midlands,Referral
04/07/2023,C0331,P0048,Networking,2834.28,3,North East,Organic
07/07/2023,C2045,P0001,Networking,801.3,3,London,Social
19/12/2023,C0591,P0044,Smartphones,3661.24,2,North East,Paid
14/03/2024,C2539,P0049,Tablets,1289.12,4,South West,Email
05/12/2023,C1201,P0020,Laptops,4418.94,3,Wales,Paid
07/04/2024,C1208,P0077,Monitors,682.1,1,Scotland,Organic
29/04/2023,C2501,P0052,Accessories,3601.5,2,Scotland,Paid
04/01/2023,C2832,P0045,Monitors,5276.76,3,North East,Organic
09/04/2024,C1364,P0004,Laptops,1369.56,1,Scotland,Organic
13/09/2023,C2114,P0067,Accessories,56.33,1,South East,Organic
13/10/2023,C2163,P0025,Tablets,3527.52,3,West Midlands,Paid
06/09/2023,C1729,P0060,Accessories,3245.31,3,North East,Organic
13/03/2023,C1476,P0065,Networking,2853.36,4,North East,Organic
16/05/2023,C2873,P0039,Networking,2783.84,2,London,Email
21/04/2024,C0116,P0072,Tablets,6765.04,4,Wales,Referral
14/06/2024,C0124,P0042,Laptops,4859.52,3,Scotland,Organic
05/02/2023,C0538,P0047,Accessories,1642.96,2,South West,Referral
03/11/2023,C0989,P0012,Monitors,1184.94,2,London,Organic
26/03/2024,C2766,P0002,Networking,1172.62,2,South West,Organic
28/02/2024,C2604,P0099,Networking,329.6,2,West Midlands,Organic
27/12/2023,C1714,P0047,Accessories,1642.96,2,South East,Social
18/04/2023,C0533,P0032,Smartphones,771.85,1,Scotland,Paid
15/01/2023,C2014,P0006,Accessories,223.96,2,South West,Paid
18/02/2023,C1619,P0086,Monitors,1488,4,South East,Paid
02/11/2023,C1421,P0032,Smartphones,2315.55,3,North East,Paid
29/12/2023,C1774,P0026,Networking,556.89,3,West Midlands,Organic
30/01/2023,C0677,P0062,Laptops,2753.1,2,Wales,Organic
25/06/2023,C2715,P0072,Tablets,6765.04,4,North East,Referral
20/11/2023,C2513,P0031,Networking,5029.56,3,North East,Referral
22/06/2024,C1271,P0070,Smartphones,2079.96,2,North West,Email
29/06/2024,C1174,P0021,Monitors,1173.64,4,London,Paid
15/02/2023,C0994,P0047,Accessories,821.48,1,Scotland,Social
21/06/2023,C2527,P0069,Tablets,7780.72,4,South East,Social
21/06/2023,C0859,P0022,Accessories,407.32,2,London,Organic
18/03/2024,C1564,P0030,Accessories,2368.2,4,West Midlands,Organic
29/03/2024,C1969,P0020,Laptops,5891.92,4,North West,Paid
13/12/2023,C0763,P0041,Laptops,1986.56,4,North West,Paid
23/01/2024,C0120,P0031,Networking,3353.04,2,North West,Organic
09/05/2024,C1839,P0092,Networking,2634.52,2,West Midlands,Paid
23/03/2023,C0030,P0083,Accessories,6565,4,North West,Referral
22/08/2023,C0909,P0004,Laptops,4108.68,3,Wales,Social
13/01/2024,C1968,P0084,Monitors,3086.76,2,Wales,Social
27/06/2023,C0791,P0018,Accessories,477.2,2,South West,Paid
07/02/2023,C0230,P0037,Networking,1582.14,3,Wales,Organic
27/06/2024,C1461,P0084,Monitors,6173.52,4,Scotland,Organic
09/05/2023,C1894,P0088,Accessories,3861.02,2,North West,Organic
19/12/2023,C1836,P0059,Accessories,794.16,1,West Midlands,Social
18/09/2023,C0172,P0056,Laptops,696.08,2,Wales,Paid
25/10/2023,C1682,P0074,Smartphones,1558.26,2,South West,Social
14/04/2024,C2660,P0076,Monitors,1841.06,1,West Midlands,Organic
01/03/2024,C1953,P0009,Monitors,437.73,1,Wales,Social
07/03/2024,C2612,P0094,Accessories,857.88,3,North East,Social
16/04/2024,C0954,P0045,Monitors,7035.68,4,Wales,Paid
11/01/2023,C1217,P0051,Tablets,4520.04,3,West Midlands,Social
17/03/2024,C2046,P0058,Accessories,2426,2,Scotland,Organic
02/07/2023,C2555,P0021,Monitors,293.41,1,North West,Organic
05/12/2023,C1443,P0009,Monitors,1750.92,4,South West,Organic
09/03/2024,C0663,P0061,Monitors,3457.04,2,West Midlands,Email
13/10/2023,C0654,P0087,Monitors,7004.96,4,West Midlands,Organic
27/02/2024,C0099,P0028,Tablets,5913.54,3,Scotland,Organic
12/05/2023,C2943,P0070,Smartphones,1039.98,1,Scotland,Social
08/09/2023,C2359,P0054,Smartphones,1043.58,1,South East,Organic
31/05/2024,C2044,P0030,Accessories,592.05,1,North East,Organic
18/08/2023,C1015,P0029,Smartphones,5218.92,3,North East,Paid
24/02/2023,C1313,P0036,Networking,383.72,1,London,Paid
18/01/2023,C0480,P0054,Smartphones,3130.74,3,Scotland,Organic
14/10/2023,C0810,P0012,Monitors,1777.41,3,North East,Paid
13/05/2023,C2605,P0061,Monitors,6914.08,4,South West,Organic
16/04/2024,C0291,P0089,Monitors,4568.31,3,North East,Paid
17/03/2024,C2704,P0089,Monitors,4568.31,3,South West,Referral
30/10/2023,C1448,P0082,Laptops,868.08,4,Wales,Referral
15/01/2024,C1507,P0039,Networking,1391.92,1,Wales,Paid
03/09/2023,C2820,P0015,Tablets,2367.4,4,North West,Referral
26/03/2023,C1815,P0033,Smartphones,1356.84,1,West Midlands,Paid
21/10/2023,C0305,P0098,Laptops,376.88,2,Wales,Email
17/11/2023,C0537,P0054,Smartphones,3130.74,3,North West,Social
05/03/2023,C1857,P0050,Networking,2289.34,2,South East,Paid
17/11/2023,C0395,P0048,Networking,944.76,1,North West,Organic
19/01/2024,C2013,P0024,Monitors,5329.89,3,West Midlands,Paid
03/03/2023,C0838,P0100,Laptops,1815.57,1,North West,Paid
30/01/2024,C2552,P0086,Monitors,1116,3,South West,Organic
09/06/2024,C2993,P0044,Smartphones,3661.24,2,West Midlands,Email
13/07/2023,C2986,P0065,Networking,2140.02,3,Scotland,Organic
04/04/2023,C0691,P0080,Tablets,1550.79,3,West Midlands,Organic
27/06/2023,C2387,P0027,Networking,988.8,2,North East,Organic
23/01/2023,C2359,P0078,Laptops,804.42,3,South East,Organic
01/04/2023,C2260,P0050,Networking,1144.67,1,Wales,Social
18/06/2023,C1449,P0009,Monitors,1750.92,4,Wales,Referral
04/03/2023,C2898,P0070,Smartphones,1039.98,1,West Midlands,Email
04/05/2024,C2490,P0069,Tablets,5835.54,3,South East,Organic
31/08/2023,C0631,P0060,Accessories,3245.31,3,West Midlands,Paid
30/03/2023,C2268,P0042,Laptops,1619.84,1,South East,Organic
06/11/2023,C2990,P0058,Accessories,2426,2,West Midlands,Social
11/01/2024,C1938,P0077,Monitors,682.1,1,Scotland,Organic
18/03/2024,C2835,P0093,Accessories,3608.5,2,South West,Paid
01/03/2024,C0358,P0091,Tablets,1656.06,2,South West,Organic
12/05/2023,C0476,P0070,Smartphones,1039.98,1,North West,Organic
19/06/2023,C2537,P0089,Monitors,1522.77,1,Scotland,Paid
18/08/2023,C0162,P0018,Accessories,238.6,1,West Midlands,Referral
09/11/2023,C2296,P0017,Tablets,249.31,1,North West,Referral
21/02/2023,C2278,P0099,Networking,164.8,1,North East,Referral
06/11/2023,C1477,P0002,Networking,1172.62,2,Scotland,Organic
21/04/2023,C2770,P0018,Accessories,238.6,1,North West,Organic
11/08/2023,C0788,P0058,Accessories,3639,3,North East,Email
31/07/2023,C0386,P0047,Accessories,3285.92,4,North West,Organic
17/03/2024,C2565,P0077,Monitors,2728.4,4,South West,Organic
04/11/2023,C2915,P0090,Networking,442.24,1,South West,Organic
11/08/2023,C2830,P0081,Smartphones,1762.12,1,South East,Social
05/05/2024,C1191,P0032,Smartphones,771.85,1,Wales,Social
31/01/2023,C0459,P0097,Smartphones,2394.92,2,Scotland,Social
24/01/2023,C1020,P0029,Smartphones,5218.92,3,West Midlands,Referral
16/03/2024,C0114,P0061,Monitors,6914.08,4,South East,Organic
15/06/2024,C1945,P0084,Monitors,6173.52,4,Wales,Organic
22/05/2024,C1859,P0031,Networking,5029.56,3,North West,Paid
15/04/2024,C0623,P0099,Networking,329.6,2,South East,Social
02/08/2023,C0482,P0022,Accessories,814.64,4,London,Social
24/05/2024,C2632,P0004,Laptops,1369.56,1,South East,Referral
26/02/2023,C1293,P0079,Tablets,7054.04,4,London,Email
24/01/2024,C0843,P0056,Laptops,348.04,1,North East,Paid
17/04/2024,C0094,P0063,Laptops,1379.34,1,Wales,Referral
15/10/2023,C1650,P0001,Networking,1068.4,4,North East,Referral
09/09/2023,C2932,P0090,Networking,884.48,2,Scotland,Organic
17/04/2024,C0243,P0100,Laptops,1815.57,1,South West,Organic
22/11/2023,C2142,P0065,Networking,713.34,1,London,Referral
09/03/2023,C1124,P0070,Smartphones,1039.98,1,North East,Organic
06/07/2023,C0886,P0007,Laptops,1429.02,3,Scotland,Social
20/02/2024,C1383,P0077,Monitors,2728.4,4,West Midlands,Organic
22/06/2024,C2262,P0051,Tablets,3013.36,2,North West,Organic
10/12/2023,C2457,P0007,Laptops,476.34,1,South West,Organic
21/06/2024,C1332,P0040,Smartphones,2770,2,Wales,Referral
12/12/2023,C1124,P0002,Networking,1758.93,3,Wales,Email
26/04/2023,C0867,P0052,Accessories,1800.75,1,North East,Social
08/08/2023,C1274,P0039,Networking,2783.84,2,Scotland,Paid
31/07/2023,C2244,P0071,Laptops,6990.04,4,Scotland,Paid
17/07/2023,C0596,P0005,Monitors,439.06,2,London,Organic
30/08/2023,C1685,P0006,Accessories,335.94,3,South West,Paid
15/11/2023,C1693,P0094,Accessories,1143.84,4,West Midlands,Paid
06/05/2024,C2916,P0049,Tablets,966.84,3,South East,Paid
17/05/2024,C0362,P0042,Laptops,3239.68,2,London,Paid
19/04/2023,C1874,P0056,Laptops,1044.12,3,Wales,Social
28/03/2024,C1970,P0022,Accessories,814.64,4,London,Organic
02/01/2024,C2103,P0094,Accessories,857.88,3,London,Paid
24/04/2023,C1104,P0049,Tablets,966.84,3,South East,Paid
02/07/2023,C2229,P0068,Networking,1757.91,1,West Midlands,Social
24/01/2024,C0281,P0084,Monitors,1543.38,1,North East,Paid
02/05/2023,C0418,P0042,Laptops,4859.52,3,North East,Email
23/07/2023,C1537,P0081,Smartphones,1762.12,1,South East,Paid
20/06/2023,C1638,P0035,Networking,189.23,1,Wales,Paid
04/10/2023,C1553,P0044,Smartphones,5491.86,3,West Midlands,Organic
12/02/2024,C2052,P0059,Accessories,1588.32,2,North East,Paid
19/09/2023,C0949,P0042,Laptops,6479.36,4,South West,Organic
01/10/2023,C0112,P0082,Laptops,434.04,2,West Midlands,Social
07/10/2023,C2589,P0036,Networking,1151.16,3,West Midlands,Email
29/12/2023,C2764,P0068,Networking,7031.64,4,North East,Organic
25/08/2023,C0029,P0029,Smartphones,1739.64,1,South East,Referral
28/02/2024,C2636,P0094,Accessories,571.92,2,North West,Paid
03/06/2023,C0904,P0080,Tablets,2067.72,4,South West,Email
09/05/2023,C2829,P0023,Tablets,1667.34,1,South West,Social
01/08/2023,C1600,P0016,Smartphones,3833.14,2,Wales,Referral
26/02/2023,C2380,P0075,Smartphones,3305.37,3,South West,Organic
18/07/2023,C1060,P0051,Tablets,1506.68,1,South East,Paid
05/01/2024,C0136,P0048,Networking,944.76,1,South East,Organic
23/09/2023,C0079,P0084,Monitors,3086.76,2,West Midlands,Social
15/09/2023,C2302,P0002,Networking,1758.93,3,Scotland,Social
30/04/2024,C1899,P0047,Accessories,821.48,1,London,Referral
26/06/2023,C1995,P0049,Tablets,966.84,3,Wales,Social
08/05/2023,C1249,P0046,Tablets,929.24,2,Wales,Organic
01/02/2024,C1753,P0100,Laptops,5446.71,3,West Midlands,Organic
28/03/2023,C2854,P0030,Accessories,2368.2,4,Wales,Social
14/05/2023,C1945,P0100,Laptops,5446.71,3,North West,Paid
13/01/2023,C0460,P0006,Accessories,447.92,4,South East,Referral
02/04/2024,C0839,P0080,Tablets,1550.79,3,West Midlands,Paid
19/10/2023,C2856,P0085,Smartphones,4009.53,3,North West,Organic
01/05/2023,C1677,P0084,Monitors,3086.76,2,Scotland,Social
08/03/2024,C1141,P0071,Laptops,6990.04,4,South East,Referral
17/02/2023,C0218,P0042,Laptops,1619.84,1,South West,Organic
16/04/2023,C0514,P0037,Networking,1582.14,3,Wales,Paid
18/03/2023,C0981,P0030,Accessories,592.05,1,West Midlands,Social
05/11/2023,C2292,P0049,Tablets,966.84,3,South East,Referral
23/10/2023,C0712,P0021,Monitors,586.82,2,Wales,Social
03/06/2023,C2220,P0043,Accessories,1144.18,2,Scotland,Paid
28/04/2024,C2921,P0054,Smartphones,3130.74,3,North East,Referral
08/05/2023,C2702,P0025,Tablets,2351.68,2,London,Email
29/02/2024,C1335,P0059,Accessories,3176.64,4,West Midlands,Referral
28/04/2024,C0393,P0080,Tablets,516.93,1,Wales,Paid
14/05/2023,C2986,P0012,Monitors,592.47,1,South West,Email
18/06/2024,C2436,P0023,Tablets,5002.02,3,South East,Email
03/01/2023,C1998,P0044,Smartphones,1830.62,1,South East,Email
03/05/2023,C0312,P0047,Accessories,2464.44,3,North East,Organic
26/01/2024,C2919,P0042,Laptops,1619.84,1,South East,Email
31/05/2024,C0988,P0076,Monitors,1841.06,1,South West,Paid
07/11/2023,C0707,P0002,Networking,1758.93,3,South West,Organic
12/06/2024,C2239,P0097,Smartphones,3592.38,3,North West,Organic
09/05/2024,C1198,P0035,Networking,756.92,4,South West,Organic
25/04/2024,C2296,P0087,Monitors,1751.24,1,North West,Paid
26/06/2023,C1370,P0026,Networking,185.63,1,North West,Organic
01/02/2023,C2256,P0097,Smartphones,2394.92,2,North West,Paid
03/03/2023,C2518,P0092,Networking,5269.04,4,North East,Paid
20/01/2023,C0608,P0026,Networking,742.52,4,Wales,Email
